tissue,cell_line,drug_name_A,drug_name_B,synergy
Pancreas,PANC-02-03,Lapatinib,Dabrafenib,1
Pancreas,PANC-03-27,Lapatinib,Dabrafenib,0
Pancreas,PANC-04-03,Lapatinib,Dabrafenib,0
Pancreas,PANC-08-13,Lapatinib,Dabrafenib,0
Pancreas,PANC-10-05,Lapatinib,Dabrafenib,0
Pancreas,PL18,Lapatinib,Dabrafenib,1
Pancreas,PL4,Lapatinib,Dabrafenib,0
Pancreas,PSN1,Lapatinib,Dabrafenib,0
Pancreas,SU8686,Lapatinib,Dabrafenib,0
Pancreas,SUIT-2,Lapatinib,Dabrafenib,1
Pancreas,SW1990,Lapatinib,Dabrafenib,0
Pancreas,YAPC,Lapatinib,Dabrafenib,1
Pancreas,ASPC-1,Olaparib,Temozolomide,1
Pancreas,BXPC-3,Olaparib,Temozolomide,1
Pancreas,CAPAN-1,Olaparib,Temozolomide,1
Pancreas,CAPAN-2,Olaparib,Temozolomide,1
Pancreas,CFPAC-1,Olaparib,Temozolomide,1
Pancreas,DAN-G,Olaparib,Temozolomide,1
Pancreas,HPAC,Olaparib,Temozolomide,1
Pancreas,HPAF-II,Olaparib,Temozolomide,0
Pancreas,HS-766T,Olaparib,Temozolomide,0
Pancreas,HUP-T3,Olaparib,Temozolomide,0
Pancreas,HUP-T4,Olaparib,Temozolomide,1
Pancreas,KP-1N,Olaparib,Temozolomide,1
Pancreas,KP-2,Olaparib,Temozolomide,0
Pancreas,KP-3,Olaparib,Temozolomide,0
Pancreas,KP-4,Olaparib,Temozolomide,1
Pancreas,MIA-PACA-2,Olaparib,Temozolomide,1
Pancreas,PA-TU-8902,Olaparib,Temozolomide,1
Pancreas,PA-TU-8988T,Olaparib,Temozolomide,1
Pancreas,PANC-02-03,Olaparib,Temozolomide,1
Pancreas,PANC-03-27,Olaparib,Temozolomide,0
Pancreas,PANC-04-03,Olaparib,Temozolomide,0
Pancreas,PANC-08-13,Olaparib,Temozolomide,1
Pancreas,PANC-10-05,Olaparib,Temozolomide,1
Pancreas,PL18,Olaparib,Temozolomide,1
Pancreas,PL4,Olaparib,Temozolomide,1
Pancreas,PSN1,Olaparib,Temozolomide,1
Pancreas,SU8686,Olaparib,Temozolomide,0
Pancreas,SUIT-2,Olaparib,Temozolomide,1
Pancreas,SW1990,Olaparib,Temozolomide,1
Pancreas,YAPC,Olaparib,Temozolomide,1
Pancreas,ASPC-1,MK-1775,Temozolomide,1
Pancreas,BXPC-3,MK-1775,Temozolomide,1
Pancreas,CAPAN-1,MK-1775,Temozolomide,1
Pancreas,CAPAN-2,MK-1775,Temozolomide,1
Pancreas,CFPAC-1,MK-1775,Temozolomide,1
Pancreas,DAN-G,MK-1775,Temozolomide,1
Pancreas,HPAC,MK-1775,Temozolomide,1
Pancreas,HPAF-II,MK-1775,Temozolomide,0
Pancreas,HS-766T,MK-1775,Temozolomide,1
Pancreas,HUP-T3,MK-1775,Temozolomide,1
Pancreas,HUP-T4,MK-1775,Temozolomide,0
Pancreas,KP-1N,MK-1775,Temozolomide,1
Pancreas,KP-2,MK-1775,Temozolomide,1
Pancreas,KP-3,MK-1775,Temozolomide,0
Pancreas,KP-4,MK-1775,Temozolomide,1
Pancreas,MIA-PACA-2,MK-1775,Temozolomide,1
Pancreas,PA-TU-8902,MK-1775,Temozolomide,1
Pancreas,PA-TU-8988T,MK-1775,Temozolomide,1
Pancreas,PANC-02-03,MK-1775,Temozolomide,1
Pancreas,PANC-03-27,MK-1775,Temozolomide,1
Pancreas,PANC-04-03,MK-1775,Temozolomide,1
Pancreas,PANC-08-13,MK-1775,Temozolomide,1
Pancreas,PANC-10-05,MK-1775,Temozolomide,1
Pancreas,PL18,MK-1775,Temozolomide,1
Pancreas,PL4,MK-1775,Temozolomide,1
Pancreas,PSN1,MK-1775,Temozolomide,1
Pancreas,SU8686,MK-1775,Temozolomide,0
Pancreas,SUIT-2,MK-1775,Temozolomide,1
Pancreas,SW1990,MK-1775,Temozolomide,1
Pancreas,YAPC,MK-1775,Temozolomide,1
Pancreas,ASPC-1,Navitoclax,SN-38,1
Pancreas,BXPC-3,Navitoclax,SN-38,1
Pancreas,CAPAN-1,Navitoclax,SN-38,1
Pancreas,CAPAN-2,Navitoclax,SN-38,1
Pancreas,CFPAC-1,Navitoclax,SN-38,1
Pancreas,DAN-G,Navitoclax,SN-38,1
Pancreas,HPAC,Navitoclax,SN-38,1
Pancreas,HPAF-II,Navitoclax,SN-38,1
Pancreas,HS-766T,Navitoclax,SN-38,1
Pancreas,HUP-T3,Navitoclax,SN-38,1
Pancreas,HUP-T4,Navitoclax,SN-38,1
Pancreas,KP-1N,Navitoclax,SN-38,1
Pancreas,KP-2,Navitoclax,SN-38,1
Pancreas,KP-3,Navitoclax,SN-38,1
Pancreas,KP-4,Navitoclax,SN-38,1
Pancreas,MIA-PACA-2,Navitoclax,SN-38,1
Pancreas,PA-TU-8902,Navitoclax,SN-38,1
Pancreas,PA-TU-8988T,Navitoclax,SN-38,1
Pancreas,PANC-02-03,Navitoclax,SN-38,1
Pancreas,PANC-03-27,Navitoclax,SN-38,1
Pancreas,PANC-04-03,Navitoclax,SN-38,1
Pancreas,PANC-08-13,Navitoclax,SN-38,1
Pancreas,PANC-10-05,Navitoclax,SN-38,1
Pancreas,PL18,Navitoclax,SN-38,1
Pancreas,PL4,Navitoclax,SN-38,1
Pancreas,PSN1,Navitoclax,SN-38,1
Pancreas,SU8686,Navitoclax,SN-38,1
Pancreas,SUIT-2,Navitoclax,SN-38,0
Pancreas,SW1990,Navitoclax,SN-38,1
Pancreas,YAPC,Navitoclax,SN-38,1
Pancreas,ASPC-1,Trametinib,Linsitinib,0
Pancreas,BXPC-3,Trametinib,Linsitinib,1
Pancreas,CAPAN-1,Trametinib,Linsitinib,1
Pancreas,CAPAN-2,Trametinib,Linsitinib,1
Pancreas,CFPAC-1,Trametinib,Linsitinib,1
Pancreas,DAN-G,Trametinib,Linsitinib,1
Pancreas,HPAC,Trametinib,Linsitinib,1
Pancreas,HPAF-II,Trametinib,Linsitinib,1
Pancreas,HS-766T,Trametinib,Linsitinib,1
Pancreas,HUP-T3,Trametinib,Linsitinib,1
Pancreas,HUP-T4,Trametinib,Linsitinib,1
Pancreas,KP-1N,Trametinib,Linsitinib,1
Pancreas,KP-2,Trametinib,Linsitinib,1
Pancreas,KP-3,Trametinib,Linsitinib,0
Pancreas,KP-4,Trametinib,Linsitinib,0
Pancreas,MIA-PACA-2,Trametinib,Linsitinib,1
Pancreas,PA-TU-8902,Trametinib,Linsitinib,1
Pancreas,PA-TU-8988T,Trametinib,Linsitinib,1
Pancreas,PANC-02-03,Trametinib,Linsitinib,1
Pancreas,PANC-03-27,Trametinib,Linsitinib,1
Pancreas,PANC-04-03,Trametinib,Linsitinib,0
Pancreas,PANC-08-13,Trametinib,Linsitinib,1
Pancreas,PANC-10-05,Trametinib,Linsitinib,1
Pancreas,PL18,Trametinib,Linsitinib,1
Pancreas,PL4,Trametinib,Linsitinib,0
Pancreas,PSN1,Trametinib,Linsitinib,1
Pancreas,SU8686,Trametinib,Linsitinib,1
Pancreas,SUIT-2,Trametinib,Linsitinib,1
Pancreas,SW1990,Trametinib,Linsitinib,0
Pancreas,YAPC,Trametinib,Linsitinib,0
Pancreas,ASPC-1,Lapatinib,Linsitinib,0
Pancreas,BXPC-3,Lapatinib,Linsitinib,1
Pancreas,CAPAN-1,Lapatinib,Linsitinib,1
Pancreas,CAPAN-2,Lapatinib,Linsitinib,1
Pancreas,CFPAC-1,Lapatinib,Linsitinib,1
Pancreas,DAN-G,Lapatinib,Linsitinib,1
Pancreas,HPAC,Lapatinib,Linsitinib,0
Pancreas,HPAF-II,Lapatinib,Linsitinib,0
Pancreas,HS-766T,Lapatinib,Linsitinib,1
Pancreas,HUP-T3,Lapatinib,Linsitinib,1
Pancreas,HUP-T4,Lapatinib,Linsitinib,1
Pancreas,KP-1N,Lapatinib,Linsitinib,1
Pancreas,KP-2,Lapatinib,Linsitinib,1
Pancreas,KP-3,Lapatinib,Linsitinib,0
Pancreas,KP-4,Lapatinib,Linsitinib,0
Pancreas,MIA-PACA-2,Lapatinib,Linsitinib,1
Pancreas,PA-TU-8902,Lapatinib,Linsitinib,1
Pancreas,PA-TU-8988T,Lapatinib,Linsitinib,0
Pancreas,PANC-02-03,Lapatinib,Linsitinib,1
Pancreas,PANC-03-27,Lapatinib,Linsitinib,1
Pancreas,PANC-04-03,Lapatinib,Linsitinib,0
Pancreas,PANC-08-13,Lapatinib,Linsitinib,1
Pancreas,PANC-10-05,Lapatinib,Linsitinib,1
Pancreas,PL18,Lapatinib,Linsitinib,1
Pancreas,PL4,Lapatinib,Linsitinib,1
Pancreas,PSN1,Lapatinib,Linsitinib,0
Pancreas,SU8686,Lapatinib,Linsitinib,0
Pancreas,SUIT-2,Lapatinib,Linsitinib,1
Pancreas,SW1990,Lapatinib,Linsitinib,0
Pancreas,YAPC,Lapatinib,Linsitinib,0
Pancreas,ASPC-1,Taselisib,Linsitinib,0
Pancreas,BXPC-3,Taselisib,Linsitinib,1
Pancreas,CAPAN-1,Taselisib,Linsitinib,0
Pancreas,CAPAN-2,Taselisib,Linsitinib,0
Pancreas,CFPAC-1,Taselisib,Linsitinib,0
Pancreas,DAN-G,Taselisib,Linsitinib,1
Pancreas,HPAC,Taselisib,Linsitinib,0
Pancreas,HPAF-II,Taselisib,Linsitinib,0
Pancreas,HS-766T,Taselisib,Linsitinib,1
Pancreas,HUP-T3,Taselisib,Linsitinib,0
Pancreas,HUP-T4,Taselisib,Linsitinib,0
Pancreas,KP-1N,Taselisib,Linsitinib,1
Pancreas,KP-2,Taselisib,Linsitinib,0
Pancreas,KP-3,Taselisib,Linsitinib,0
Pancreas,KP-4,Taselisib,Linsitinib,0
Pancreas,MIA-PACA-2,Taselisib,Linsitinib,1
Pancreas,PA-TU-8902,Taselisib,Linsitinib,1
Pancreas,PA-TU-8988T,Taselisib,Linsitinib,1
Pancreas,PANC-02-03,Taselisib,Linsitinib,0
Pancreas,PANC-03-27,Taselisib,Linsitinib,1
Pancreas,PANC-04-03,Taselisib,Linsitinib,0
Pancreas,PANC-08-13,Taselisib,Linsitinib,0
Pancreas,PANC-10-05,Taselisib,Linsitinib,0
Pancreas,PL18,Taselisib,Linsitinib,1
Pancreas,PL4,Taselisib,Linsitinib,1
Pancreas,PSN1,Taselisib,Linsitinib,0
Pancreas,SU8686,Taselisib,Linsitinib,1
Pancreas,SUIT-2,Taselisib,Linsitinib,0
Pancreas,SW1990,Taselisib,Linsitinib,0
Pancreas,YAPC,Taselisib,Linsitinib,0
Pancreas,ASPC-1,Taselisib,Sapitinib,0
Pancreas,BXPC-3,Taselisib,Sapitinib,0
Pancreas,CAPAN-1,Taselisib,Sapitinib,1
Pancreas,CAPAN-2,Taselisib,Sapitinib,1
Pancreas,CFPAC-1,Taselisib,Sapitinib,1
Pancreas,DAN-G,Taselisib,Sapitinib,1
Pancreas,HPAC,Taselisib,Sapitinib,1
Pancreas,HPAF-II,Taselisib,Sapitinib,1
Pancreas,HS-766T,Taselisib,Sapitinib,0
Pancreas,HUP-T3,Taselisib,Sapitinib,1
Pancreas,HUP-T4,Taselisib,Sapitinib,0
Pancreas,KP-1N,Taselisib,Sapitinib,1
Pancreas,KP-2,Taselisib,Sapitinib,1
Pancreas,KP-3,Taselisib,Sapitinib,1
Pancreas,KP-4,Taselisib,Sapitinib,1
Pancreas,MIA-PACA-2,Taselisib,Sapitinib,1
Pancreas,PA-TU-8902,Taselisib,Sapitinib,1
Pancreas,PA-TU-8988T,Taselisib,Sapitinib,1
Pancreas,PANC-02-03,Taselisib,Sapitinib,1
Pancreas,PANC-03-27,Taselisib,Sapitinib,0
Pancreas,PANC-04-03,Taselisib,Sapitinib,1
Pancreas,PANC-08-13,Taselisib,Sapitinib,0
Pancreas,PANC-10-05,Taselisib,Sapitinib,1
Pancreas,PL18,Taselisib,Sapitinib,1
Pancreas,PL4,Taselisib,Sapitinib,1
Pancreas,PSN1,Taselisib,Sapitinib,1
Pancreas,SU8686,Taselisib,Sapitinib,1
Pancreas,SUIT-2,Taselisib,Sapitinib,1
Pancreas,SW1990,Taselisib,Sapitinib,1
Pancreas,YAPC,Taselisib,Sapitinib,0
Pancreas,ASPC-1,Navitoclax,Taselisib,1
Pancreas,BXPC-3,Navitoclax,Taselisib,0
Pancreas,CAPAN-1,Navitoclax,Taselisib,1
Pancreas,CAPAN-2,Navitoclax,Taselisib,1
Pancreas,CFPAC-1,Navitoclax,Taselisib,1
Pancreas,DAN-G,Navitoclax,Taselisib,1
Pancreas,HPAC,Navitoclax,Taselisib,1
Pancreas,HPAF-II,Navitoclax,Taselisib,1
Pancreas,HS-766T,Navitoclax,Taselisib,1
Pancreas,HUP-T3,Navitoclax,Taselisib,1
Pancreas,HUP-T4,Navitoclax,Taselisib,1
Pancreas,KP-1N,Navitoclax,Taselisib,1
Pancreas,KP-2,Navitoclax,Taselisib,1
Pancreas,KP-3,Navitoclax,Taselisib,1
Pancreas,KP-4,Navitoclax,Taselisib,0
Pancreas,MIA-PACA-2,Navitoclax,Taselisib,0
Pancreas,PA-TU-8902,Navitoclax,Taselisib,1
Pancreas,PA-TU-8988T,Navitoclax,Taselisib,0
Pancreas,PANC-02-03,Navitoclax,Taselisib,1
Pancreas,PANC-03-27,Navitoclax,Taselisib,1
Pancreas,PANC-04-03,Navitoclax,Taselisib,0
Pancreas,PANC-08-13,Navitoclax,Taselisib,1
Pancreas,PANC-10-05,Navitoclax,Taselisib,1
Pancreas,PL18,Navitoclax,Taselisib,1
Pancreas,PL4,Navitoclax,Taselisib,1
Pancreas,PSN1,Navitoclax,Taselisib,0
Pancreas,SU8686,Navitoclax,Taselisib,0
Pancreas,SUIT-2,Navitoclax,Taselisib,0
Pancreas,SW1990,Navitoclax,Taselisib,0
Pancreas,YAPC,Navitoclax,Taselisib,0
Pancreas,ASPC-1,Trametinib,Taselisib,0
Pancreas,BXPC-3,Trametinib,Taselisib,1
Pancreas,CAPAN-1,Trametinib,Taselisib,1
Pancreas,CAPAN-2,Trametinib,Taselisib,1
Pancreas,CFPAC-1,Trametinib,Taselisib,1
Pancreas,DAN-G,Trametinib,Taselisib,1
Pancreas,HPAC,Trametinib,Taselisib,1
Pancreas,HPAF-II,Trametinib,Taselisib,1
Pancreas,HS-766T,Trametinib,Taselisib,1
Pancreas,HUP-T3,Trametinib,Taselisib,1
Pancreas,HUP-T4,Trametinib,Taselisib,1
Pancreas,KP-1N,Trametinib,Taselisib,1
Pancreas,KP-2,Trametinib,Taselisib,1
Pancreas,KP-3,Trametinib,Taselisib,1
Pancreas,KP-4,Trametinib,Taselisib,1
Pancreas,MIA-PACA-2,Trametinib,Taselisib,1
Pancreas,PA-TU-8902,Trametinib,Taselisib,1
Pancreas,PA-TU-8988T,Trametinib,Taselisib,1
Pancreas,PANC-02-03,Trametinib,Taselisib,1
Pancreas,PANC-03-27,Trametinib,Taselisib,1
Pancreas,PANC-04-03,Trametinib,Taselisib,1
Pancreas,PANC-08-13,Trametinib,Taselisib,1
Pancreas,PANC-10-05,Trametinib,Taselisib,1
Pancreas,PL18,Trametinib,Taselisib,1
Pancreas,PL4,Trametinib,Taselisib,1
Pancreas,PSN1,Trametinib,Taselisib,1
Pancreas,SU8686,Trametinib,Taselisib,1
Pancreas,SUIT-2,Trametinib,Taselisib,1
Pancreas,SW1990,Trametinib,Taselisib,1
Pancreas,YAPC,Trametinib,Taselisib,1
Pancreas,ASPC-1,Lapatinib,Taselisib,0
Pancreas,BXPC-3,Lapatinib,Taselisib,0
Pancreas,CAPAN-1,Lapatinib,Taselisib,1
Pancreas,CAPAN-2,Lapatinib,Taselisib,1
Pancreas,CFPAC-1,Lapatinib,Taselisib,0
Pancreas,DAN-G,Lapatinib,Taselisib,1
Pancreas,HPAC,Lapatinib,Taselisib,0
Pancreas,HPAF-II,Lapatinib,Taselisib,1
Pancreas,HS-766T,Lapatinib,Taselisib,0
Pancreas,HUP-T3,Lapatinib,Taselisib,1
Pancreas,HUP-T4,Lapatinib,Taselisib,1
Pancreas,KP-1N,Lapatinib,Taselisib,1
Pancreas,KP-2,Lapatinib,Taselisib,1
Pancreas,KP-3,Lapatinib,Taselisib,0
Pancreas,KP-4,Lapatinib,Taselisib,0
Pancreas,MIA-PACA-2,Lapatinib,Taselisib,1
Pancreas,PA-TU-8902,Lapatinib,Taselisib,0
Pancreas,PA-TU-8988T,Lapatinib,Taselisib,1
Pancreas,PANC-02-03,Lapatinib,Taselisib,1
Pancreas,PANC-03-27,Lapatinib,Taselisib,1
Pancreas,PANC-04-03,Lapatinib,Taselisib,1
Pancreas,PANC-08-13,Lapatinib,Taselisib,0
Pancreas,PANC-10-05,Lapatinib,Taselisib,0
Pancreas,PL18,Lapatinib,Taselisib,0
Pancreas,PL4,Lapatinib,Taselisib,1
Pancreas,PSN1,Lapatinib,Taselisib,0
Pancreas,SU8686,Lapatinib,Taselisib,0
Pancreas,SUIT-2,Lapatinib,Taselisib,0
Pancreas,SW1990,Lapatinib,Taselisib,1
Pancreas,YAPC,Lapatinib,Taselisib,1
Pancreas,ASPC-1,Trametinib,SCH772984,0
Pancreas,BXPC-3,Trametinib,SCH772984,0
Pancreas,CAPAN-1,Trametinib,SCH772984,0
Pancreas,CAPAN-2,Trametinib,SCH772984,0
Pancreas,CFPAC-1,Trametinib,SCH772984,0
Pancreas,DAN-G,Trametinib,SCH772984,0
Pancreas,HPAC,Trametinib,SCH772984,0
Pancreas,HPAF-II,Trametinib,SCH772984,1
Pancreas,HS-766T,Trametinib,SCH772984,0
Pancreas,HUP-T3,Trametinib,SCH772984,0
Pancreas,HUP-T4,Trametinib,SCH772984,0
Pancreas,KP-1N,Trametinib,SCH772984,0
Pancreas,KP-2,Trametinib,SCH772984,0
Pancreas,KP-3,Trametinib,SCH772984,0
Pancreas,KP-4,Trametinib,SCH772984,0
Pancreas,MIA-PACA-2,Trametinib,SCH772984,1
Pancreas,PA-TU-8902,Trametinib,SCH772984,0
Pancreas,PA-TU-8988T,Trametinib,SCH772984,0
Pancreas,PANC-02-03,Trametinib,SCH772984,0
Pancreas,PANC-03-27,Trametinib,SCH772984,0
Pancreas,PANC-04-03,Trametinib,SCH772984,0
Pancreas,PANC-08-13,Trametinib,SCH772984,0
Pancreas,PANC-10-05,Trametinib,SCH772984,0
Pancreas,PL18,Trametinib,SCH772984,1
Pancreas,PL4,Trametinib,SCH772984,0
Pancreas,PSN1,Trametinib,SCH772984,0
Pancreas,SU8686,Trametinib,SCH772984,0
Pancreas,SUIT-2,Trametinib,SCH772984,0
Pancreas,SW1990,Trametinib,SCH772984,0
Pancreas,YAPC,Trametinib,SCH772984,0
Pancreas,ASPC-1,MK-2206,OSI-027,1
Pancreas,BXPC-3,MK-2206,OSI-027,1
Pancreas,CAPAN-1,MK-2206,OSI-027,1
Pancreas,CAPAN-2,MK-2206,OSI-027,0
Pancreas,CFPAC-1,MK-2206,OSI-027,1
Pancreas,DAN-G,MK-2206,OSI-027,1
Pancreas,HPAC,MK-2206,OSI-027,1
Pancreas,HPAF-II,MK-2206,OSI-027,1
Pancreas,HS-766T,MK-2206,OSI-027,1
Pancreas,HUP-T3,MK-2206,OSI-027,0
Pancreas,HUP-T4,MK-2206,OSI-027,1
Pancreas,KP-1N,MK-2206,OSI-027,1
Pancreas,KP-2,MK-2206,OSI-027,1
Pancreas,KP-3,MK-2206,OSI-027,1
Pancreas,KP-4,MK-2206,OSI-027,1
Pancreas,MIA-PACA-2,MK-2206,OSI-027,1
Pancreas,PA-TU-8902,MK-2206,OSI-027,1
Pancreas,PA-TU-8988T,MK-2206,OSI-027,1
Pancreas,PANC-02-03,MK-2206,OSI-027,1
Pancreas,PANC-03-27,MK-2206,OSI-027,1
Pancreas,PANC-04-03,MK-2206,OSI-027,1
Pancreas,PANC-08-13,MK-2206,OSI-027,1
Pancreas,PANC-10-05,MK-2206,OSI-027,1
Pancreas,PL18,MK-2206,OSI-027,1
Pancreas,PL4,MK-2206,OSI-027,1
Pancreas,PSN1,MK-2206,OSI-027,1
Pancreas,SU8686,MK-2206,OSI-027,0
Pancreas,SUIT-2,MK-2206,OSI-027,1
Pancreas,SW1990,MK-2206,OSI-027,1
Pancreas,YAPC,MK-2206,OSI-027,1
Pancreas,ASPC-1,Taselisib,OSI-027,1
Pancreas,BXPC-3,Taselisib,OSI-027,0
Pancreas,CAPAN-1,Taselisib,OSI-027,1
Pancreas,CAPAN-2,Taselisib,OSI-027,1
Pancreas,CFPAC-1,Taselisib,OSI-027,1
Pancreas,DAN-G,Taselisib,OSI-027,1
Pancreas,HPAC,Taselisib,OSI-027,1
Pancreas,HPAF-II,Taselisib,OSI-027,1
Pancreas,HS-766T,Taselisib,OSI-027,0
Pancreas,HUP-T3,Taselisib,OSI-027,1
Pancreas,HUP-T4,Taselisib,OSI-027,1
Pancreas,KP-1N,Taselisib,OSI-027,1
Pancreas,KP-2,Taselisib,OSI-027,1
Pancreas,KP-3,Taselisib,OSI-027,1
Pancreas,KP-4,Taselisib,OSI-027,1
Pancreas,MIA-PACA-2,Taselisib,OSI-027,0
Pancreas,PA-TU-8902,Taselisib,OSI-027,1
Pancreas,PA-TU-8988T,Taselisib,OSI-027,1
Pancreas,PANC-02-03,Taselisib,OSI-027,1
Pancreas,PANC-03-27,Taselisib,OSI-027,1
Pancreas,PANC-04-03,Taselisib,OSI-027,1
Pancreas,PANC-08-13,Taselisib,OSI-027,1
Pancreas,PANC-10-05,Taselisib,OSI-027,0
Pancreas,PL18,Taselisib,OSI-027,1
Pancreas,PL4,Taselisib,OSI-027,1
Pancreas,PSN1,Taselisib,OSI-027,0
Pancreas,SU8686,Taselisib,OSI-027,0
Pancreas,SUIT-2,Taselisib,OSI-027,1
Pancreas,SW1990,Taselisib,OSI-027,1
Pancreas,YAPC,Taselisib,OSI-027,1
Pancreas,ASPC-1,Trametinib,LGK974,0
Pancreas,BXPC-3,Trametinib,LGK974,0
Pancreas,CAPAN-1,Trametinib,LGK974,0
Pancreas,CAPAN-2,Trametinib,LGK974,0
Pancreas,CFPAC-1,Trametinib,LGK974,0
Pancreas,DAN-G,Trametinib,LGK974,0
Pancreas,HPAC,Trametinib,LGK974,0
Pancreas,HPAF-II,Trametinib,LGK974,0
Pancreas,HS-766T,Trametinib,LGK974,1
Pancreas,HUP-T3,Trametinib,LGK974,0
Pancreas,HUP-T4,Trametinib,LGK974,0
Pancreas,KP-1N,Trametinib,LGK974,0
Pancreas,KP-2,Trametinib,LGK974,0
Pancreas,KP-3,Trametinib,LGK974,0
Pancreas,KP-4,Trametinib,LGK974,0
Pancreas,MIA-PACA-2,Trametinib,LGK974,0
Pancreas,PA-TU-8902,Trametinib,LGK974,0
Pancreas,PA-TU-8988T,Trametinib,LGK974,0
Pancreas,PANC-02-03,Trametinib,LGK974,1
Pancreas,PANC-03-27,Trametinib,LGK974,0
Pancreas,PANC-04-03,Trametinib,LGK974,1
Pancreas,PANC-08-13,Trametinib,LGK974,0
Pancreas,PANC-10-05,Trametinib,LGK974,0
Pancreas,PL18,Trametinib,LGK974,1
Pancreas,PL4,Trametinib,LGK974,1
Pancreas,PSN1,Trametinib,LGK974,0
Pancreas,SU8686,Trametinib,LGK974,0
Pancreas,SUIT-2,Trametinib,LGK974,0
Pancreas,SW1990,Trametinib,LGK974,0
Pancreas,YAPC,Trametinib,LGK974,1
Pancreas,ASPC-1,Lapatinib,LGK974,0
Pancreas,BXPC-3,Lapatinib,LGK974,1
Pancreas,CAPAN-1,Lapatinib,LGK974,0
Pancreas,CAPAN-2,Lapatinib,LGK974,0
Pancreas,CFPAC-1,Lapatinib,LGK974,0
Pancreas,DAN-G,Lapatinib,LGK974,0
Pancreas,HPAC,Lapatinib,LGK974,0
Pancreas,HPAF-II,Lapatinib,LGK974,0
Pancreas,HS-766T,Lapatinib,LGK974,0
Pancreas,HUP-T3,Lapatinib,LGK974,0
Pancreas,HUP-T4,Lapatinib,LGK974,0
Pancreas,KP-1N,Lapatinib,LGK974,0
Pancreas,KP-2,Lapatinib,LGK974,0
Pancreas,KP-3,Lapatinib,LGK974,0
Pancreas,KP-4,Lapatinib,LGK974,0
Pancreas,MIA-PACA-2,Lapatinib,LGK974,1
Pancreas,PA-TU-8902,Lapatinib,LGK974,0
Pancreas,PA-TU-8988T,Lapatinib,LGK974,0
Pancreas,PANC-02-03,Lapatinib,LGK974,0
Pancreas,PANC-03-27,Lapatinib,LGK974,0
Pancreas,PANC-04-03,Lapatinib,LGK974,0
Pancreas,PANC-08-13,Lapatinib,LGK974,0
Pancreas,PANC-10-05,Lapatinib,LGK974,1
Pancreas,PL18,Lapatinib,LGK974,1
Pancreas,PL4,Lapatinib,LGK974,1
Pancreas,PSN1,Lapatinib,LGK974,0
Pancreas,SU8686,Lapatinib,LGK974,0
Pancreas,SUIT-2,Lapatinib,LGK974,1
Pancreas,SW1990,Lapatinib,LGK974,0
Pancreas,YAPC,Lapatinib,LGK974,1
Pancreas,ASPC-1,Taselisib,LGK974,1
Pancreas,BXPC-3,Taselisib,LGK974,1
Pancreas,CAPAN-1,Taselisib,LGK974,0
Pancreas,CAPAN-2,Taselisib,LGK974,1
Pancreas,CFPAC-1,Taselisib,LGK974,1
Pancreas,DAN-G,Taselisib,LGK974,1
Pancreas,HPAC,Taselisib,LGK974,1
Pancreas,HPAF-II,Taselisib,LGK974,1
Pancreas,HS-766T,Taselisib,LGK974,0
Pancreas,HUP-T3,Taselisib,LGK974,0
Pancreas,HUP-T4,Taselisib,LGK974,1
Pancreas,KP-1N,Taselisib,LGK974,0
Pancreas,KP-2,Taselisib,LGK974,1
Pancreas,KP-3,Taselisib,LGK974,1
Pancreas,KP-4,Taselisib,LGK974,1
Pancreas,MIA-PACA-2,Taselisib,LGK974,1
Pancreas,PA-TU-8902,Taselisib,LGK974,0
Pancreas,PA-TU-8988T,Taselisib,LGK974,1
Pancreas,PANC-02-03,Taselisib,LGK974,1
Pancreas,PANC-03-27,Taselisib,LGK974,1
Pancreas,PANC-04-03,Taselisib,LGK974,0
Pancreas,PANC-08-13,Taselisib,LGK974,1
Pancreas,PANC-10-05,Taselisib,LGK974,0
Pancreas,PL18,Taselisib,LGK974,0
Pancreas,PL4,Taselisib,LGK974,1
Pancreas,PSN1,Taselisib,LGK974,0
Pancreas,SU8686,Taselisib,LGK974,0
Pancreas,SUIT-2,Taselisib,LGK974,0
Pancreas,SW1990,Taselisib,LGK974,0
Pancreas,YAPC,Taselisib,LGK974,1
Peripheral Nervous System,BE2-M17,AZD7762,Cisplatin,1
Peripheral Nervous System,CHP-134,AZD7762,Cisplatin,1
Peripheral Nervous System,CHP-212,AZD7762,Cisplatin,1
Peripheral Nervous System,GI-ME-N,AZD7762,Cisplatin,0
Peripheral Nervous System,GOTO,AZD7762,Cisplatin,1
Peripheral Nervous System,IMR-5,AZD7762,Cisplatin,1
Peripheral Nervous System,KELLY,AZD7762,Cisplatin,1
Peripheral Nervous System,KP-N-YN,AZD7762,Cisplatin,1
Peripheral Nervous System,NB(TU)1-10,AZD7762,Cisplatin,1
Peripheral Nervous System,NB1,AZD7762,Cisplatin,1
Peripheral Nervous System,NB10,AZD7762,Cisplatin,0
Peripheral Nervous System,NB12,AZD7762,Cisplatin,1
Peripheral Nervous System,NB13,AZD7762,Cisplatin,1
Peripheral Nervous System,NB14,AZD7762,Cisplatin,1
Peripheral Nervous System,NB69,AZD7762,Cisplatin,1
Peripheral Nervous System,NB7,AZD7762,Cisplatin,1
Peripheral Nervous System,NH-12,AZD7762,Cisplatin,1
Peripheral Nervous System,SIMA,AZD7762,Cisplatin,1
