CELL_LINE_NAME	tissue	ANCHOR_ID	LIBRARY_ID	ANCHOR_VIABILITY	LIBRARY_EMAX	SYNERGY_OBS_EMAX	SYNERGY_DELTA_EMAX	SYNERGY_DELTA_XMID	SYNERGY_DELTA_IC50	SYNERGY_EMAX	BLISS_VIS	HSA_VIS	HSA	BLISS	SUB_HSA	NO_SYNERGY_VIS	NO_BLISS_OR_HSA	ANCHOR_NAME	LIBRARY_NAME	ANCHOR_GENE_TARGET	LIBRARY_GENE_TARGET
Caov-4	Ovary	1372	1598	0.327489516559657	0.764371019591894	0.231982880590487	0.018934347749538	0.325100043846955	0	0	1	1	1	1	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
DOV13	Ovary	1372	1598	0.916609048182025	0.619453676672048	0.811950455863103	-0.244153610895881	-3.26007940316649	0	0	0	0	0	0	0	1	1	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
EFO-21	Ovary	1372	1598	0.626990549243985	0.747033250521905	0.505614164360182	-0.0372313763119336	-1.34889647378229	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
ES-2	Ovary	1372	1598	0.60758324890329	0.88973371384017	0.541123126979628	-0.0005358264658272	-0.024718231275644	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
FU-OV-1	Ovary	1372	1598	0.812216247169912	0.873480762249165	0.623051989969329	0.0864032767198028	2.97520436567391	0	0	1	1	1	1	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
Hey	Ovary	1372	1598	0.424689624729823	0.814435561596646	0.361357180914879	-0.015474847893777	-0.905228112205236	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
IGROV-1	Ovary	1372	1598	0.559370944868183	0.872626890005125	0.478646588759383	0.0094755392201683	0.431152483108244	0	0	1	1	1	1	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
KGN	Ovary	1372	1598	0.688180301805622	0.901695491294005	0.623005565137027	-0.0024764898015494	-0.124025017242271	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
KURAMOCHI	Ovary	1372	1598	0.837049411700476	0.762339996297682	0.714566699201664	-0.0764504537849469	-1.88289746785821	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OAW-28	Ovary	1372	1598	0.819163801409475	0.824730141128846	0.704791206469359	-0.0292021289252798	-0.990571962621608	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OAW-42	Ovary	1372	1598	0.844604725505119	0.845511668588122	0.787913432510617	-0.0737902817513714	-2.79830279769231	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OC-314	Ovary	1372	1598	0.854985424765398	0.917595593546801	0.737507199994642	0.0470243425624924	1.06702833530742	0	0	1	1	1	1	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OV-56	Ovary	1372	1598	0.895303252755864	0.786958076647935	0.770473490417604	-0.0659073646122097	-1.19687701923226	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OV-90	Ovary	1372	1598	0.370426512195761	0.803143898648828	0.284540140777965	0.0129656523898263	0.660610649630717	0	0	1	1	1	1	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OVCA420	Ovary	1372	1598	0.719760182297552	0.817204391907018	0.552921587742302	0.0352695943510535	1.19092961458798	0	0	1	1	1	1	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OVCAR-3	Ovary	1372	1598	0.903359274445101	0.83569808256775	0.775810820280371	-0.0208752067568059	-0.452110656849895	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OVCAR-4	Ovary	1372	1598	0.793834542545204	0.786784396689978	0.698344753222021	-0.0737681215939277	-2.22492248474741	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OVCAR-5	Ovary	1372	1598	0.528703212781255	0.728401948434211	0.435621254725977	-0.0505128043926839	-2.14055256523299	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OVCAR-8	Ovary	1372	1598	0.931536381295786	0.946859786326668	0.869057485055226	0.0129768538940197	0.265483641409036	0	0	0	1	1	1	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OVISE	Ovary	1372	1598	0.770746377157385	0.832368912346477	0.695912633648491	-0.0543673099990116	-2.89885047352316	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OVKATE	Ovary	1372	1598	0.759483620252357	0.895011000973302	0.689764301512945	-0.010018106328056	-0.629879150071133	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OVMIU	Ovary	1372	1598	0.515936997524486	0.790295893820516	0.438272565275245	-0.030529674661558	-1.56880773617008	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
OVTOKO	Ovary	1372	1598	0.776892885967347	0.87948259391267	0.702972978015807	-0.0197092074729446	-1.04632012714874	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
PA-1	Ovary	1372	1598	0.905385157078558	0.812140978279716	0.820577133120175	-0.0852767459304612	-1.96101875158765	0	0	0	1	0	0	0	1	1	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
PEO1	Ovary	1372	1598	0.742993144931419	0.827826232567406	0.634601702413717	-0.019532486421732	-0.903838699047526	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
RMG-I	Ovary	1372	1598	0.696027260484216	0.866123818178614	0.627607733726162	-0.0247619453191719	-1.91746791984984	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
SK-OV-3	Ovary	1372	1598	0.835199291215591	0.861055692100271	0.747634957743895	-0.0283705493719461	-1.45606827756691	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
TOV-112D	Ovary	1372	1598	0.894257539841119	0.84728855414489	0.772316895123134	-0.014622717157985	-0.258654256785363	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
TOV-21G	Ovary	1372	1598	0.620356271416952	0.870754481533655	0.552191838218585	-0.0120138347347647	-0.549600646706208	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
TYK-nu	Ovary	1372	1598	0.658029826309779	0.709408471605502	0.573179777746286	-0.106367844393031	-2.99358167892161	0	0	0	1	1	0	0	0	0	Trametinib	LGK974	MAP2K1;MAP2K2	PORCN
A2780	Ovary	1558	1598	0.813512852627052	0.600446857482802	0.42619100670607	0.0622802291757127	0.813182964104467	0	0	1	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
Caov-4	Ovary	1558	1598	0.728308970235065	0.764371019591894	0.586787886426422	-0.0303543652288578	-0.72674744841755	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
DOV13	Ovary	1558	1598	0.935028965449794	0.619453676672048	0.708914303708597	-0.129707173265861	-1.36846086353385	0	0	0	0	0	0	0	1	1	Lapatinib	LGK974	EGFR;ERBB2	PORCN
EFO-21	Ovary	1558	1598	0.876724222370093	0.747033250521905	0.667697751027245	-0.0127556053788247	-0.307882300528542	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
ES-2	Ovary	1558	1598	0.96089966540605	0.88973371384017	0.888068293587042	-0.0331234656575405	-1.13134824370954	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
FU-OV-1	Ovary	1558	1598	0.91987424438664	0.873480762249165	0.786906524137941	0.0165859320222761	0.619455744494651	0	0	0	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
Hey	Ovary	1558	1598	0.923258478635645	0.814435561596646	0.844224506330595	-0.0922899687841082	-3.06869841509203	0	0	0	1	0	0	0	1	1	Lapatinib	LGK974	EGFR;ERBB2	PORCN
IGROV-1	Ovary	1558	1598	0.756558653969758	0.872626890005125	0.651169976777906	0.0090234485421878	0.308212140288061	0	0	1	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
KGN	Ovary	1558	1598	0.886964794080845	0.901695491294005	0.822197189339501	-0.0224250335802879	-0.97644118325033	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
KURAMOCHI	Ovary	1558	1598	0.900423522537392	0.762339996297682	0.693080402176517	-0.0066515373390151	-0.129752361332754	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OAW-28	Ovary	1558	1598	0.967283253225721	0.824730141128846	0.683841796157763	0.113905857786656	2.45340792481565	0	0	0	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OAW-42	Ovary	1558	1598	0.882912647675464	0.845511668588122	0.824285683990005	-0.0777727380363669	-2.83299800946762	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OC-314	Ovary	1558	1598	0.895256212116172	0.917595593546801	0.820015262378473	0.0015060721644816	0.0456763784373431	0	0	1	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OV-56	Ovary	1558	1598	0.921986831783149	0.786958076647935	0.841669828413673	-0.116104844578882	-2.43101895854272	0	0	0	1	0	0	0	1	1	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OV-90	Ovary	1558	1598	0.926630392658726	0.803143898648828	0.740240978325886	0.0039765678405375	0.0854215387581441	0	0	0	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OVCA420	Ovary	1558	1598	0.505865020806129	0.817204391907018	0.411034100888628	0.0023610158262755	0.123098702260718	0	0	1	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OVCAR-3	Ovary	1558	1598	0.861658172219222	0.83569808256775	0.715598361658902	0.0044877206935338	0.0946909661582431	0	0	1	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OVCAR-4	Ovary	1558	1598	0.935222558894203	0.786784396689978	0.784628141974476	-0.0488096252040425	-1.12204889032808	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OVCAR-5	Ovary	1558	1598	0.862083981590182	0.728401948434211	0.716298311350624	-0.0883546594464129	-2.32765719226816	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OVCAR-8	Ovary	1558	1598	0.891821840665841	0.946859786326668	0.709964330950366	0.134465906543948	1.62764337325687	0	0	0	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OVISE	Ovary	1558	1598	0.870856232568576	0.832368912346477	0.70622225525345	0.0186513998598062	0.675940670516653	0	0	1	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OVKATE	Ovary	1558	1598	0.863207774313388	0.895011000973302	0.776589988003638	-0.0040095338674759	-0.21332808925963	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OVMIU	Ovary	1558	1598	0.539552695707422	0.790295893820516	0.428770498077459	-0.0023642181600932	-0.103538923090495	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
OVTOKO	Ovary	1558	1598	0.734570756302084	0.87948259391267	0.658474831962282	-0.0124326377973336	-0.673288596949181	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
PA-1	Ovary	1558	1598	0.924167598065501	0.812140978279716	0.829701098458447	-0.0791467212711155	-1.72540139556816	0	0	0	1	0	0	0	1	1	Lapatinib	LGK974	EGFR;ERBB2	PORCN
PEO1	Ovary	1558	1598	0.858355710173422	0.827826232567406	0.726342894848875	-0.015773521093291	-0.618734132333174	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
RMG-I	Ovary	1558	1598	0.709500581996639	0.866123818178614	0.63558070004034	-0.0210653469614618	-1.56214269144382	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
SK-OV-3	Ovary	1558	1598	0.723226493471514	0.861055692100271	0.608777684221282	0.0137128535152113	0.371072923854403	0	0	1	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
TOV-112D	Ovary	1558	1598	0.929054237888873	0.84728855414489	0.559440268759946	0.2277367531831	2.53831616534439	0	1	0	1	1	1	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
TOV-21G	Ovary	1558	1598	0.847258852340253	0.870754481533655	0.752199783781748	-0.0144453410874106	-0.479623474604422	0	0	0	1	1	0	0	0	0	Lapatinib	LGK974	EGFR;ERBB2	PORCN
TYK-nu	Ovary	1558	1598	0.98415409130557	0.709408471605502	0.88473126997849	-0.186564020241103	-3.80414923623206	0	0	0	0	0	0	0	1	1	Lapatinib	LGK974	EGFR;ERBB2	PORCN
A2780	Ovary	1561	1598	0.345708689510194	0.600446857482802	0.175756463289983	0.0318232329309109	0.975064412888056	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
Caov-4	Ovary	1561	1598	0.77709762851497	0.764371019591894	0.575895142465208	0.0186563831937156	0.127791209794501	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
DOV13	Ovary	1561	1598	0.869707075332582	0.619453676672048	0.538208364601318	0.0005348808411436	0.0054452419253099	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
EFO-21	Ovary	1561	1598	0.706290967768563	0.747033250521905	0.557113238603088	-0.0294904011366764	-0.920546592386294	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
ES-2	Ovary	1561	1598	0.971937963402053	0.88973371384017	0.857800120488998	0.0069658533109621	0.194714543638884	0	0	0	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
FU-OV-1	Ovary	1561	1598	0.854292761535744	0.873480762249165	0.748095545947551	-0.001887253417364	-0.08096968185869	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
Hey	Ovary	1561	1598	0.821047305721662	0.814435561596646	0.727718449497752	-0.0590283259649169	-1.98275402281049	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
IGROV-1	Ovary	1561	1598	0.320142422501638	0.872626890005125	0.223729122745594	0.0556357637607172	3.2309760083193	1	0	0	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
KGN	Ovary	1561	1598	0.840077032303924	0.901695491294005	0.748264299949051	0.0092293724190455	0.35516453602515	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
KURAMOCHI	Ovary	1561	1598	0.845186533500678	0.762339996297682	0.712094146645579	-0.0677746478258215	-1.61048367182852	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OAW-28	Ovary	1561	1598	0.902966494170537	0.824730141128846	0.750911019311431	-0.0062073351395447	-0.177437732450434	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OAW-42	Ovary	1561	1598	0.671913889381194	0.845511668588122	0.599546340410672	-0.0314353066524442	-1.24487459230897	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OC-314	Ovary	1561	1598	0.820730285429234	0.917595593546801	0.728927017752248	0.0242048499096875	0.634367524889818	0	0	0	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OV-56	Ovary	1561	1598	0.992441102268157	0.786958076647935	0.842344131619219	-0.0613345905919133	-0.975048830502134	0	0	0	1	0	0	0	1	1	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OV-90	Ovary	1561	1598	0.888805298195239	0.803143898648828	0.756385845390392	-0.0425472930581335	-1.0676929267924	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OVCA420	Ovary	1561	1598	0.413211031107667	0.817204391907018	0.295243711744006	0.0424341576616063	2.30811354602567	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OVCAR-3	Ovary	1561	1598	0.689243753820745	0.83569808256775	0.533884378608717	0.0421153048810776	0.991235680336144	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OVCAR-4	Ovary	1561	1598	0.943315348957223	0.786784396689978	0.803991477013124	-0.0618056792954188	-1.45436032510758	0	0	0	1	0	0	0	1	1	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OVCAR-5	Ovary	1561	1598	0.67035462053109	0.728401948434211	0.477994174521566	0.0102934372151554	0.293354349840104	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OVCAR-8	Ovary	1561	1598	0.900246193124829	0.946859786326668	0.843225421060855	0.0091814970027169	0.199831970309427	0	0	0	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OVISE	Ovary	1561	1598	0.564334963565976	0.832368912346477	0.474067315400945	-0.0043324355784449	-0.259002540403141	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OVKATE	Ovary	1561	1598	0.739747553238695	0.895011000973302	0.657851398988228	0.004230799103488	0.251514132139739	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OVMIU	Ovary	1561	1598	0.598608790798792	0.790295893820516	0.454396258961055	0.0186818104120947	0.695659361914379	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
OVTOKO	Ovary	1561	1598	0.695325506673177	0.87948259391267	0.623043919886185	-0.011517239663617	-0.657941328725332	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
PA-1	Ovary	1561	1598	0.61643813817255	0.812140978279716	0.488559164243843	0.0120755083405387	0.300872285886502	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
PEO1	Ovary	1561	1598	0.794749214880112	0.827826232567406	0.669161954402136	-0.0112477060120296	-0.471430636706394	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
RMG-I	Ovary	1561	1598	0.794962319193706	0.866123818178614	0.663177792633501	0.0253580065746777	1.37977250687811	0	0	1	1	1	1	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
SK-OV-3	Ovary	1561	1598	0.671111066733429	0.861055692100271	0.587637924930887	-0.0097708379752878	-0.620573130821068	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
TOV-112D	Ovary	1561	1598	0.950385985129742	0.84728855414489	0.805678057267314	-0.0004268900471674	-0.006791558736193	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
TOV-21G	Ovary	1561	1598	0.948608648115308	0.870754481533655	0.867032472129992	-0.0410272405620045	-1.35932285694893	0	0	0	1	1	0	0	0	0	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
TYK-nu	Ovary	1561	1598	1.0	0.709408471605502	0.791655224099336	-0.0822467524938338	-1.30125326213913	0	0	0	0	0	0	0	1	1	Taselisib	LGK974	PIK3CA;PIK3CD;PIK3CG	PORCN
AsPC-1	Pancreas	1022	1005	0.907542084757381	0.913562864415857	0.813832100122169	0.0152299723267635	1.0121245274581	0	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
BxPC-3	Pancreas	1022	1005	0.719582920256956	0.826546838255345	0.445528382991244	0.149050428224617	4.81628822241217	1	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
CAPAN-1	Pancreas	1022	1005	0.896239609597871	0.638303365149209	0.546430631585753	0.0258559054678663	0.486149717100158	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
CAPAN-2	Pancreas	1022	1005	0.864341237124172	0.893808819983891	0.769083192784133	0.0035302940742868	0.120108761222243	0	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
CFPAC-1	Pancreas	1022	1005	0.608546788203701	0.73149636994504	0.389335735945375	0.0558069495146497	1.61065786898449	0	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
DAN-G	Pancreas	1022	1005	0.607978724372361	0.848023267998697	0.389734594588898	0.126698823962446	2.82543026837105	0	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
HPAC	Pancreas	1022	1005	0.946607658231276	0.879299335084786	0.746570216524978	0.0857880376739743	2.58286833437822	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
HPAF-II	Pancreas	1022	1005	0.845147340311865	0.817668139704389	0.531917066665747	0.159132986863168	3.93111233995166	1	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
Hs-766T	Pancreas	1022	1005	0.892873097357587	0.877095547824205	0.668833211265048	0.114204161900013	3.24985691795836	1	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
HuP-T3	Pancreas	1022	1005	0.509462607285951	0.899772219582699	0.273963800306186	0.184585914542345	6.59823787322228	1	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
HuP-T4	Pancreas	1022	1005	0.917102058643965	0.642093336619119	0.53912903140241	0.0524143810888872	0.935403951286911	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
KP-1N	Pancreas	1022	1005	0.918364390550891	0.798082515780305	0.660059807443661	0.0731932898493782	1.08193574957617	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
KP-2	Pancreas	1022	1005	0.897929866925222	0.893112291580606	0.799744590474661	0.0021892851771944	0.0356126626971811	0	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
KP-3	Pancreas	1022	1005	0.907334364296464	0.891638055853484	0.704632212594029	0.104400317524755	3.48226474955012	1	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
KP-4	Pancreas	1022	1005	0.906273123723782	0.799799757054965	0.485029529347953	0.239691887486116	2.70786109284222	0	1	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
MIA-PaCa-2	Pancreas	1022	1005	0.874070768877868	0.782261233698273	0.32691660455004	0.357353538413177	4.36997513405624	1	1	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
PA-TU-8902	Pancreas	1022	1005	0.933861035754937	0.880062465377984	0.717171230556176	0.104653539394515	2.45395423336233	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
PA-TU-8988T	Pancreas	1022	1005	0.964012617082779	0.880557155879494	0.76284940874614	0.086019456984784	2.0575446715864	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
PANC-02-03	Pancreas	1022	1005	0.816045712272512	0.89445523350168	0.542690886244968	0.187200520846825	4.81935556902679	1	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
PANC-03-27	Pancreas	1022	1005	0.403579617569556	0.802225786192022	0.240111002556712	0.0840420982547387	3.24913671280194	1	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
PANC-04-03	Pancreas	1022	1005	0.850673385722769	0.904799771857318	0.719908248239465	0.0497970543435491	2.4768056120782	0	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
PANC-08-13	Pancreas	1022	1005	0.927582303234555	0.897629978886002	0.698814774884252	0.133799656617933	4.47669980389231	1	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
PANC-10-05	Pancreas	1022	1005	0.879664088958667	0.667665258542145	0.462970721081978	0.125162479196947	2.13650204228274	0	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
PL18	Pancreas	1022	1005	0.958311981165062	0.609513038872168	0.49504355072993	0.0891602211297218	1.14829848870256	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
PL4	Pancreas	1022	1005	0.866706771680437	0.820634778819646	0.510761669715371	0.200339964952363	3.27577500684746	1	1	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
PSN1	Pancreas	1022	1005	0.888863357875275	0.461372112658346	0.33333682195469	0.07717474969878	0.952936626159662	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
SU8686	Pancreas	1022	1005	0.867386365551699	0.923188261360623	0.749216948406972	0.051541895538561	2.21853355974362	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
SUIT-2	Pancreas	1022	1005	0.909269879486446	0.681304538757724	0.589101241004435	0.0316244257941158	0.555460718540243	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
SW1990	Pancreas	1022	1005	0.645817596852565	0.762489216904458	0.394182103024906	0.0981222854146046	3.34294351626073	1	0	1	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
YAPC	Pancreas	1022	1005	0.934566469501786	0.891433866475498	0.756075057248947	0.0769656312354539	2.56366756442087	0	0	0	1	1	1	0	0	0	AZD7762	Cisplatin	CHEK1;CHEK2	BCHE;CYP2B6;CYP2C9
